PerformanceID,CampaignID,AdFormat,Impressions,Clicks,Cost,CampaignName,Objective,StartDate,EndDate,Budget,TargetGender,TargetAgeGroup,TargetInterests,AdPlatform,Company,CampaignDurationDays,CPM,CPC,CTR,CostPerDay,Year,Month,MonthNum
ADP-5605,CAMP-390,Story Ad,691621,581,2698.11,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,3.9,4.6439,0.084005546,69.1823,2025,May,5
ADP-5606,CAMP-390,Video Ad,485955,804,4900.69,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,10.08,6.0954,0.165447418,125.6587,2025,May,5
ADP-5607,CAMP-390,Carousel Ad,135614,1809,1347.27,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,9.93,0.7448,1.333933075,34.5454,2025,May,5
ADP-5608,CAMP-390,Story Ad,584971,1695,3143.05,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,5.37,1.8543,0.289757954,80.591,2025,May,5
ADP-5609,CAMP-390,Video Ad,291627,673,3190.63,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,10.94,4.7409,0.230774242,81.811,2025,May,5
ADP-5610,CAMP-390,Image Ad,663985,777,4964.31,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,7.48,6.3891,0.117020716,127.29,2025,May,5
ADP-5611,CAMP-390,Video Ad,122729,505,1265.09,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,10.31,2.5051,0.41147569,32.4382,2025,May,5
ADP-5612,CAMP-390,Story Ad,405418,153,1795.08,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,4.43,11.7325,0.037738828,46.0277,2025,May,5
ADP-5613,CAMP-390,Story Ad,474785,1314,3028.76,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,6.38,2.305,0.276756848,77.6605,2025,May,5
ADP-5614,CAMP-390,Story Ad,731732,1854,4283.48,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,5.85,2.3104,0.253371453,109.8328,2025,May,5
ADP-5615,CAMP-390,Story Ad,545762,827,2922.09,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,5.35,3.5334,0.151531254,74.9254,2025,May,5
ADP-5616,CAMP-390,Video Ad,115911,302,1351.47,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,11.66,4.4751,0.260544728,34.6531,2025,May,5
ADP-5617,CAMP-390,Image Ad,232733,1908,1570.35,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,6.75,0.823,0.819823575,40.2654,2025,May,5
ADP-5618,CAMP-390,Video Ad,263007,607,1763.97,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,6.71,2.906,0.230792336,45.23,2025,May,5
ADP-5619,CAMP-390,Carousel Ad,681843,1490,4363.8,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,6.4,2.9287,0.218525379,111.8923,2025,May,5
ADP-5620,CAMP-390,Story Ad,798925,131,4593.42,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,5.75,35.0643,0.016397034,117.78,2025,May,5
ADP-5621,CAMP-390,Video Ad,362415,585,4249.92,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,11.73,7.2648,0.16141716,108.9723,2025,May,5
ADP-5622,CAMP-390,Image Ad,411961,1798,2810.55,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,6.82,1.5632,0.436449081,72.0654,2025,May,5
ADP-5623,CAMP-390,Carousel Ad,277377,1844,2610.93,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,9.41,1.4159,0.664799172,66.9469,2025,May,5
ADP-5624,CAMP-390,Image Ad,590973,1109,3288.97,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,5.57,2.9657,0.187656627,84.3326,2025,May,5
ADP-5625,CAMP-390,Story Ad,884511,874,3113.98,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,3.52,3.5629,0.09881166,79.8456,2025,May,5
ADP-5626,CAMP-390,Video Ad,408643,1633,3185.79,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,7.8,1.9509,0.399615312,81.6869,2025,May,5
ADP-5627,CAMP-390,Carousel Ad,299142,885,1821.04,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,6.09,2.0577,0.29584612,46.6933,2025,May,5
ADP-5628,CAMP-390,Carousel Ad,497365,1342,4054.02,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,8.15,3.0209,0.269821962,103.9492,2025,May,5
ADP-5629,CAMP-390,Image Ad,407075,907,1803.58,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,4.43,1.9885,0.222809065,46.2456,2025,May,5
ADP-5630,CAMP-390,Image Ad,193372,1173,1088.41,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,5.63,0.9279,0.606602817,27.9079,2025,May,5
ADP-5631,CAMP-390,Image Ad,588917,497,4372.76,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,7.43,8.7983,0.084392198,112.1221,2025,May,5
ADP-5632,CAMP-390,Video Ad,426149,575,4034.99,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,9.47,7.0174,0.134929332,103.4613,2025,May,5
ADP-5633,CAMP-390,Image Ad,936928,1979,4672.22,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,4.99,2.3609,0.211222207,119.8005,2025,May,5
ADP-5634,CAMP-390,Image Ad,380856,1216,2843.66,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,7.47,2.3385,0.319280778,72.9144,2025,May,5
ADP-5635,CAMP-390,Video Ad,170317,340,1724.69,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,10.13,5.0726,0.199627753,44.2228,2025,May,5
ADP-5636,CAMP-390,Video Ad,566810,1397,4546.02,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,8.02,3.2541,0.24646707,116.5646,2025,May,5
ADP-5637,CAMP-390,Story Ad,820223,1880,3585.8,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,4.37,1.9073,0.22920596,91.9436,2025,May,5
ADP-5638,CAMP-390,Story Ad,636693,1668,4510.82,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,7.08,2.7043,0.261978693,115.6621,2025,May,5
ADP-5639,CAMP-390,Image Ad,700073,1206,4959.04,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,7.08,4.112,0.172267749,127.1549,2025,May,5
ADP-5640,CAMP-390,Video Ad,92458,1879,1093.52,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,11.83,0.582,2.032274114,28.039,2025,May,5
ADP-5641,CAMP-390,Story Ad,747152,595,4210.1,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,5.63,7.0758,0.079635737,107.9513,2025,May,5
ADP-5642,CAMP-390,Story Ad,422482,1054,1813.91,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,4.29,1.721,0.249478084,46.5105,2025,May,5
ADP-5643,CAMP-390,Image Ad,456579,1377,3203.2,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,7.02,2.3262,0.301590743,82.1333,2025,May,5
ADP-5644,CAMP-391,Carousel Ad,1156820,347,4851.73,Q3 Lead Generation Campaign,Brand Awareness,6/5/2025,27/5/2025,442321.28,All,25-34,lifestyle,Facebook,Broadcom,21,4.19,13.9819,0.029996024,231.0348,2025,May,5
ADP-5645,CAMP-391,Carousel Ad,266136,1768,1836.84,Q3 Lead Generation Campaign,Brand Awareness,6/5/2025,27/5/2025,442321.28,All,25-34,lifestyle,Facebook,Broadcom,21,6.9,1.0389,0.664322001,87.4686,2025,May,5
ADP-5646,CAMP-391,Story Ad,463260,628,1951.56,Q3 Lead Generation Campaign,Brand Awareness,6/5/2025,27/5/2025,442321.28,All,25-34,lifestyle,Facebook,Broadcom,21,4.21,3.1076,0.135561024,92.9314,2025,May,5
ADP-5647,CAMP-391,Image Ad,910569,941,4374.39,Q3 Lead Generation Campaign,Brand Awareness,6/5/2025,27/5/2025,442321.28,All,25-34,lifestyle,Facebook,Broadcom,21,4.8,4.6487,0.103341976,208.3043,2025,May,5
ADP-5648,CAMP-391,Video Ad,567292,934,3784.68,Q3 Lead Generation Campaign,Brand Awareness,6/5/2025,27/5/2025,442321.28,All,25-34,lifestyle,Facebook,Broadcom,21,6.67,4.0521,0.164641842,180.2229,2025,May,5
ADP-5649,CAMP-391,Carousel Ad,604384,1003,4607.34,Q3 Lead Generation Campaign,Brand Awareness,6/5/2025,27/5/2025,442321.28,All,25-34,lifestyle,Facebook,Broadcom,21,7.62,4.5936,0.165954095,219.3971,2025,May,5
ADP-5650,CAMP-391,Carousel Ad,578156,387,4285.78,Q3 Lead Generation Campaign,Brand Awareness,6/5/2025,27/5/2025,442321.28,All,25-34,lifestyle,Facebook,Broadcom,21,7.41,11.0744,0.066936951,204.0848,2025,May,5
ADP-5651,CAMP-391,Carousel Ad,1156355,368,4850.83,Q3 Lead Generation Campaign,Brand Awareness,6/5/2025,27/5/2025,442321.28,All,25-34,lifestyle,Facebook,Broadcom,21,4.19,13.1816,0.031824137,230.9919,2025,May,5
ADP-5652,CAMP-391,Video Ad,348166,1920,3029.77,Q3 Lead Generation Campaign,Brand Awareness,6/5/2025,27/5/2025,442321.28,All,25-34,lifestyle,Facebook,Broadcom,21,8.7,1.578,0.551461085,144.2748,2025,May,5
ADP-5653,CAMP-391,Video Ad,333671,1147,3211.36,Q3 Lead Generation Campaign,Brand Awareness,6/5/2025,27/5/2025,442321.28,All,25-34,lifestyle,Facebook,Broadcom,21,9.62,2.7998,0.343751779,152.9219,2025,May,5
ADP-5654,CAMP-391,Story Ad,575490,100,2267.27,Q3 Lead Generation Campaign,Brand Awareness,6/5/2025,27/5/2025,442321.28,All,25-34,lifestyle,Facebook,Broadcom,21,3.94,22.6727,0.017376497,107.9652,2025,May,5
ADP-5655,CAMP-391,Story Ad,269310,359,1471.44,Q3 Lead Generation Campaign,Brand Awareness,6/5/2025,27/5/2025,442321.28,All,25-34,lifestyle,Facebook,Broadcom,21,5.46,4.0987,0.133303628,70.0686,2025,May,5
ADP-5656,CAMP-391,Story Ad,895909,1378,4222.11,Q3 Lead Generation Campaign,Brand Awareness,6/5/2025,27/5/2025,442321.28,All,25-34,lifestyle,Facebook,Broadcom,21,4.71,3.0639,0.153810264,201.0529,2025,May,5
ADP-5657,CAMP-391,Video Ad,612175,931,3416.14,Q3 Lead Generation Campaign,Brand Awareness,6/5/2025,27/5/2025,442321.28,All,25-34,lifestyle,Facebook,Broadcom,21,5.58,3.6693,0.152080696,162.6733,2025,May,5
ADP-5658,CAMP-391,Video Ad,169768,998,1608.62,Q3 Lead Generation Campaign,Brand Awareness,6/5/2025,27/5/2025,442321.28,All,25-34,lifestyle,Facebook,Broadcom,21,9.48,1.6118,0.587861081,76.601,2025,May,5
ADP-5659,CAMP-391,Story Ad,366802,1520,1945.34,Q3 Lead Generation Campaign,Brand Awareness,6/5/2025,27/5/2025,442321.28,All,25-34,lifestyle,Facebook,Broadcom,21,5.3,1.2798,0.414392506,92.6352,2025,May,5
ADP-5660,CAMP-391,Carousel Ad,241337,708,1609.04,Q3 Lead Generation Campaign,Brand Awareness,6/5/2025,27/5/2025,442321.28,All,25-34,lifestyle,Facebook,Broadcom,21,6.67,2.2727,0.293365709,76.621,2025,May,5
ADP-5661,CAMP-391,Image Ad,267892,609,1199.6,Q3 Lead Generation Campaign,Brand Awareness,6/5/2025,27/5/2025,442321.28,All,25-34,lifestyle,Facebook,Broadcom,21,4.48,1.9698,0.227330417,57.1238,2025,May,5
ADP-5662,CAMP-391,Video Ad,462589,1773,2772.65,Q3 Lead Generation Campaign,Brand Awareness,6/5/2025,27/5/2025,442321.28,All,25-34,lifestyle,Facebook,Broadcom,21,5.99,1.5638,0.383277596,132.031,2025,May,5
ADP-5663,CAMP-391,Image Ad,376271,960,2080.99,Q3 Lead Generation Campaign,Brand Awareness,6/5/2025,27/5/2025,442321.28,All,25-34,lifestyle,Facebook,Broadcom,21,5.53,2.1677,0.255135262,99.0948,2025,May,5
ADP-5664,CAMP-391,Video Ad,172051,1254,1140.43,Q3 Lead Generation Campaign,Brand Awareness,6/5/2025,27/5/2025,442321.28,All,25-34,lifestyle,Facebook,Broadcom,21,6.63,0.9094,0.728853654,54.3062,2025,May,5
ADP-5665,CAMP-391,Story Ad,205109,1583,1117.32,Q3 Lead Generation Campaign,Brand Awareness,6/5/2025,27/5/2025,442321.28,All,25-34,lifestyle,Facebook,Broadcom,21,5.45,0.7058,0.771784758,53.2057,2025,May,5
ADP-5666,CAMP-392,Image Ad,135047,1427,2478.45,Summer Lead Generation Campaign,Sales,15/3/2025,1/4/2025,250343.94,Female,35-44,fashion,Facebook,Broadcom,17,18.35,1.7368,1.05666916,145.7912,2025,Mar,3
ADP-5667,CAMP-392,Carousel Ad,223182,1942,4174.86,Summer Lead Generation Campaign,Sales,15/3/2025,1/4/2025,250343.94,Female,35-44,fashion,Facebook,Broadcom,17,18.71,2.1498,0.870141857,245.58,2025,Mar,3
ADP-5668,CAMP-392,Video Ad,45907,1509,1145.6,Summer Lead Generation Campaign,Sales,15/3/2025,1/4/2025,250343.94,Female,35-44,fashion,Facebook,Broadcom,17,24.95,0.7592,3.287080402,67.3882,2025,Mar,3
ADP-5669,CAMP-392,Video Ad,148539,362,3859.81,Summer Lead Generation Campaign,Sales,15/3/2025,1/4/2025,250343.94,Female,35-44,fashion,Facebook,Broadcom,17,25.99,10.6625,0.24370704,227.0476,2025,Mar,3
ADP-5670,CAMP-392,Story Ad,222194,1377,3933.69,Summer Lead Generation Campaign,Sales,15/3/2025,1/4/2025,250343.94,Female,35-44,fashion,Facebook,Broadcom,17,17.7,2.8567,0.619728706,231.3935,2025,Mar,3
ADP-5671,CAMP-392,Carousel Ad,130167,530,2549.83,Summer Lead Generation Campaign,Sales,15/3/2025,1/4/2025,250343.94,Female,35-44,fashion,Facebook,Broadcom,17,19.59,4.811,0.407169252,149.99,2025,Mar,3
ADP-5672,CAMP-392,Carousel Ad,127989,231,2737.85,Summer Lead Generation Campaign,Sales,15/3/2025,1/4/2025,250343.94,Female,35-44,fashion,Facebook,Broadcom,17,21.39,11.8522,0.18048426,161.05,2025,Mar,3
ADP-5673,CAMP-392,Story Ad,72291,903,1336.51,Summer Lead Generation Campaign,Sales,15/3/2025,1/4/2025,250343.94,Female,35-44,fashion,Facebook,Broadcom,17,18.49,1.4801,1.249118147,78.6182,2025,Mar,3
ADP-5674,CAMP-392,Image Ad,70690,525,1560.65,Summer Lead Generation Campaign,Sales,15/3/2025,1/4/2025,250343.94,Female,35-44,fashion,Facebook,Broadcom,17,22.08,2.9727,0.742679304,91.8029,2025,Mar,3
ADP-5675,CAMP-392,Story Ad,277732,221,4455.83,Summer Lead Generation Campaign,Sales,15/3/2025,1/4/2025,250343.94,Female,35-44,fashion,Facebook,Broadcom,17,16.04,20.1621,0.079573114,262.1076,2025,Mar,3
ADP-5676,CAMP-392,Carousel Ad,150009,768,3702.35,Summer Lead Generation Campaign,Sales,15/3/2025,1/4/2025,250343.94,Female,35-44,fashion,Facebook,Broadcom,17,24.68,4.8208,0.511969282,217.7853,2025,Mar,3
ADP-5677,CAMP-392,Story Ad,121053,1064,2212.37,Summer Lead Generation Campaign,Sales,15/3/2025,1/4/2025,250343.94,Female,35-44,fashion,Facebook,Broadcom,17,18.28,2.0793,0.878953847,130.1394,2025,Mar,3
ADP-5678,CAMP-392,Story Ad,153823,831,2736.34,Summer Lead Generation Campaign,Sales,15/3/2025,1/4/2025,250343.94,Female,35-44,fashion,Facebook,Broadcom,17,17.79,3.2928,0.540231305,160.9612,2025,Mar,3
ADP-5679,CAMP-392,Story Ad,292294,1732,4671.49,Summer Lead Generation Campaign,Sales,15/3/2025,1/4/2025,250343.94,Female,35-44,fashion,Facebook,Broadcom,17,15.98,2.6972,0.592554072,274.7935,2025,Mar,3
ADP-5680,CAMP-392,Story Ad,89796,1868,1812.33,Summer Lead Generation Campaign,Sales,15/3/2025,1/4/2025,250343.94,Female,35-44,fashion,Facebook,Broadcom,17,20.18,0.9702,2.080270836,106.6076,2025,Mar,3
ADP-5681,CAMP-392,Story Ad,145768,1475,2849.85,Summer Lead Generation Campaign,Sales,15/3/2025,1/4/2025,250343.94,Female,35-44,fashion,Facebook,Broadcom,17,19.55,1.9321,1.011881895,167.6382,2025,Mar,3
ADP-5682,CAMP-392,Story Ad,188741,426,4156.85,Summer Lead Generation Campaign,Sales,15/3/2025,1/4/2025,250343.94,Female,35-44,fashion,Facebook,Broadcom,17,22.02,9.7579,0.225706126,244.5206,2025,Mar,3
ADP-5683,CAMP-392,Story Ad,247520,1608,4073.17,Summer Lead Generation Campaign,Sales,15/3/2025,1/4/2025,250343.94,Female,35-44,fashion,Facebook,Broadcom,17,16.46,2.5331,0.649644473,239.5982,2025,Mar,3
ADP-5684,CAMP-393,Image Ad,259629,202,4248.39,Q3 Reach Campaign,Traffic,18/8/2025,5/9/2025,196020.43,All,25-34,finance,Instagram,Benchmark Electronics,18,16.36,21.0316,0.077803327,236.0217,2025,Aug,8
ADP-5685,CAMP-393,Video Ad,87480,1840,2063.13,Q3 Reach Campaign,Traffic,18/8/2025,5/9/2025,196020.43,All,25-34,finance,Instagram,Benchmark Electronics,18,23.58,1.1213,2.103337906,114.6183,2025,Aug,8
ADP-5686,CAMP-393,Carousel Ad,187480,1813,3335.98,Q3 Reach Campaign,Traffic,18/8/2025,5/9/2025,196020.43,All,25-34,finance,Instagram,Benchmark Electronics,18,17.79,1.84,0.967036484,185.3322,2025,Aug,8
ADP-5687,CAMP-393,Image Ad,181855,1301,2985.88,Q3 Reach Campaign,Traffic,18/8/2025,5/9/2025,196020.43,All,25-34,finance,Instagram,Benchmark Electronics,18,16.42,2.2951,0.71540513,165.8822,2025,Aug,8
ADP-5688,CAMP-393,Image Ad,237590,787,4920.47,Q3 Reach Campaign,Traffic,18/8/2025,5/9/2025,196020.43,All,25-34,finance,Instagram,Benchmark Electronics,18,20.71,6.2522,0.331242897,273.3594,2025,Aug,8
ADP-5689,CAMP-393,Carousel Ad,152165,840,3108.22,Q3 Reach Campaign,Traffic,18/8/2025,5/9/2025,196020.43,All,25-34,finance,Instagram,Benchmark Electronics,18,20.43,3.7003,0.552032333,172.6789,2025,Aug,8
ADP-5690,CAMP-393,Story Ad,265526,1696,4123.6,Q3 Reach Campaign,Traffic,18/8/2025,5/9/2025,196020.43,All,25-34,finance,Instagram,Benchmark Electronics,18,15.53,2.4314,0.638732177,229.0889,2025,Aug,8
ADP-5691,CAMP-393,Video Ad,135186,389,2848.89,Q3 Reach Campaign,Traffic,18/8/2025,5/9/2025,196020.43,All,25-34,finance,Instagram,Benchmark Electronics,18,21.07,7.3236,0.28775169,158.2717,2025,Aug,8
ADP-5692,CAMP-393,Story Ad,53664,299,1086.73,Q3 Reach Campaign,Traffic,18/8/2025,5/9/2025,196020.43,All,25-34,finance,Instagram,Benchmark Electronics,18,20.25,3.6345,0.557170543,60.3739,2025,Aug,8
ADP-5693,CAMP-393,Carousel Ad,134789,1512,2882.34,Q3 Reach Campaign,Traffic,18/8/2025,5/9/2025,196020.43,All,25-34,finance,Instagram,Benchmark Electronics,18,21.38,1.9063,1.121753259,160.13,2025,Aug,8
ADP-5694,CAMP-393,Video Ad,145611,310,3536.14,Q3 Reach Campaign,Traffic,18/8/2025,5/9/2025,196020.43,All,25-34,finance,Instagram,Benchmark Electronics,18,24.28,11.4069,0.212896004,196.4522,2025,Aug,8
ADP-5695,CAMP-393,Image Ad,205096,1380,3984.61,Q3 Reach Campaign,Traffic,18/8/2025,5/9/2025,196020.43,All,25-34,finance,Instagram,Benchmark Electronics,18,19.43,2.8874,0.672855638,221.3672,2025,Aug,8
ADP-5696,CAMP-393,Story Ad,167104,719,3080.75,Q3 Reach Campaign,Traffic,18/8/2025,5/9/2025,196020.43,All,25-34,finance,Instagram,Benchmark Electronics,18,18.44,4.2848,0.430270969,171.1528,2025,Aug,8
ADP-5697,CAMP-393,Image Ad,140493,1181,2334.94,Q3 Reach Campaign,Traffic,18/8/2025,5/9/2025,196020.43,All,25-34,finance,Instagram,Benchmark Electronics,18,16.62,1.9771,0.840611276,129.7189,2025,Aug,8
ADP-5698,CAMP-393,Video Ad,61853,340,1582.52,Q3 Reach Campaign,Traffic,18/8/2025,5/9/2025,196020.43,All,25-34,finance,Instagram,Benchmark Electronics,18,25.59,4.6545,0.549690395,87.9178,2025,Aug,8
ADP-5699,CAMP-393,Story Ad,150638,1007,3019.25,Q3 Reach Campaign,Traffic,18/8/2025,5/9/2025,196020.43,All,25-34,finance,Instagram,Benchmark Electronics,18,20.04,2.9983,0.668490022,167.7361,2025,Aug,8
ADP-5700,CAMP-393,Carousel Ad,230653,1976,4145.02,Q3 Reach Campaign,Traffic,18/8/2025,5/9/2025,196020.43,All,25-34,finance,Instagram,Benchmark Electronics,18,17.97,2.0977,0.856698157,230.2789,2025,Aug,8
ADP-5701,CAMP-393,Story Ad,119767,916,2402.06,Q3 Reach Campaign,Traffic,18/8/2025,5/9/2025,196020.43,All,25-34,finance,Instagram,Benchmark Electronics,18,20.06,2.6223,0.764818356,133.4478,2025,Aug,8
ADP-5702,CAMP-393,Story Ad,250451,336,4415.17,Q3 Reach Campaign,Traffic,18/8/2025,5/9/2025,196020.43,All,25-34,finance,Instagram,Benchmark Electronics,18,17.63,13.1404,0.134157979,245.2872,2025,Aug,8
ADP-5703,CAMP-394,Image Ad,501300,261,4501.92,Q3 Lead Generation Campaign,Brand Awareness,16/3/2025,14/4/2025,91427.33,All,18-24,"food, travel",Facebook,Plains GP Holdings,29,8.98,17.2487,0.052064632,155.2386,2025,Mar,3
ADP-5704,CAMP-394,Story Ad,453887,1642,2931.16,Q3 Lead Generation Campaign,Brand Awareness,16/3/2025,14/4/2025,91427.33,All,18-24,"food, travel",Facebook,Plains GP Holdings,29,6.46,1.7851,0.361764051,101.0745,2025,Mar,3
ADP-5705,CAMP-394,Story Ad,286873,1620,2204.61,Q3 Lead Generation Campaign,Brand Awareness,16/3/2025,14/4/2025,91427.33,All,18-24,"food, travel",Facebook,Plains GP Holdings,29,7.68,1.3609,0.564709819,76.021,2025,Mar,3
ADP-5706,CAMP-394,Image Ad,728914,477,4195.83,Q3 Lead Generation Campaign,Brand Awareness,16/3/2025,14/4/2025,91427.33,All,18-24,"food, travel",Facebook,Plains GP Holdings,29,5.76,8.7963,0.065439819,144.6838,2025,Mar,3
ADP-5707,CAMP-394,Carousel Ad,297435,1311,2870.28,Q3 Lead Generation Campaign,Brand Awareness,16/3/2025,14/4/2025,91427.33,All,18-24,"food, travel",Facebook,Plains GP Holdings,29,9.65,2.1894,0.440768571,98.9752,2025,Mar,3
ADP-5708,CAMP-394,Image Ad,284662,1857,2224.01,Q3 Lead Generation Campaign,Brand Awareness,16/3/2025,14/4/2025,91427.33,All,18-24,"food, travel",Facebook,Plains GP Holdings,29,7.81,1.1976,0.652352615,76.69,2025,Mar,3
ADP-5709,CAMP-394,Story Ad,693391,1083,3282.01,Q3 Lead Generation Campaign,Brand Awareness,16/3/2025,14/4/2025,91427.33,All,18-24,"food, travel",Facebook,Plains GP Holdings,29,4.73,3.0305,0.156188932,113.1728,2025,Mar,3
ADP-5710,CAMP-394,Carousel Ad,626839,672,4786.85,Q3 Lead Generation Campaign,Brand Awareness,16/3/2025,14/4/2025,91427.33,All,18-24,"food, travel",Facebook,Plains GP Holdings,29,7.64,7.1233,0.107204561,165.0638,2025,Mar,3
ADP-5711,CAMP-394,Carousel Ad,466231,1668,4148.22,Q3 Lead Generation Campaign,Brand Awareness,16/3/2025,14/4/2025,91427.33,All,18-24,"food, travel",Facebook,Plains GP Holdings,29,8.9,2.4869,0.357762568,143.0421,2025,Mar,3
ADP-5712,CAMP-394,Story Ad,529594,1172,4215.1,Q3 Lead Generation Campaign,Brand Awareness,16/3/2025,14/4/2025,91427.33,All,18-24,"food, travel",Facebook,Plains GP Holdings,29,7.96,3.5965,0.221301601,145.3483,2025,Mar,3
